NNPDF30_nlo_as_0118	 10.0
x	 x*uv	 dx*uv	 x*dv	 dx*dv	 x*(uv-dv)	 dx*(uv-dv)
8.505E-01	8.700E-04	2.286E-03	4.697E-04	3.878E-03	4.003E-04	3.774E-03
8.515E-01	8.253E-04	2.283E-03	4.498E-04	3.846E-03	3.755E-04	3.730E-03
8.525E-01	7.817E-04	2.281E-03	4.303E-04	3.815E-03	3.514E-04	3.685E-03
8.535E-01	7.392E-04	2.277E-03	4.111E-04	3.783E-03	3.280E-04	3.641E-03
8.545E-01	6.982E-04	2.274E-03	3.922E-04	3.751E-03	3.060E-04	3.596E-03
8.555E-01	6.589E-04	2.269E-03	3.734E-04	3.719E-03	2.854E-04	3.550E-03
8.565E-01	6.210E-04	2.265E-03	3.549E-04	3.687E-03	2.661E-04	3.503E-03
8.575E-01	5.846E-04	2.260E-03	3.366E-04	3.654E-03	2.480E-04	3.455E-03
8.585E-01	5.495E-04	2.255E-03	3.186E-04	3.622E-03	2.309E-04	3.407E-03
8.595E-01	5.157E-04	2.249E-03	3.008E-04	3.589E-03	2.149E-04	3.358E-03
8.605E-01	4.832E-04	2.243E-03	2.834E-04	3.556E-03	1.998E-04	3.309E-03
8.615E-01	4.519E-04	2.237E-03	2.664E-04	3.524E-03	1.855E-04	3.260E-03
8.625E-01	4.217E-04	2.231E-03	2.496E-04	3.491E-03	1.720E-04	3.212E-03
8.635E-01	3.925E-04	2.224E-03	2.333E-04	3.459E-03	1.592E-04	3.163E-03
8.645E-01	3.643E-04	2.218E-03	2.174E-04	3.426E-03	1.469E-04	3.114E-03
8.655E-01	3.370E-04	2.211E-03	2.019E-04	3.393E-03	1.351E-04	3.066E-03
8.665E-01	3.106E-04	2.203E-03	1.869E-04	3.361E-03	1.238E-04	3.019E-03
8.675E-01	2.850E-04	2.196E-03	1.723E-04	3.328E-03	1.127E-04	2.972E-03
8.685E-01	2.601E-04	2.187E-03	1.582E-04	3.296E-03	1.019E-04	2.925E-03
8.695E-01	2.359E-04	2.179E-03	1.447E-04	3.263E-03	9.123E-05	2.880E-03
8.705E-01	2.123E-04	2.170E-03	1.317E-04	3.231E-03	8.063E-05	2.835E-03
8.715E-01	1.893E-04	2.160E-03	1.193E-04	3.198E-03	7.002E-05	2.791E-03
8.725E-01	1.671E-04	2.149E-03	1.074E-04	3.165E-03	5.970E-05	2.748E-03
8.735E-01	1.460E-04	2.138E-03	9.605E-05	3.132E-03	4.992E-05	2.705E-03
8.745E-01	1.259E-04	2.126E-03	8.521E-05	3.098E-03	4.065E-05	2.662E-03
8.755E-01	1.067E-04	2.113E-03	7.487E-05	3.064E-03	3.188E-05	2.619E-03
8.765E-01	8.857E-05	2.099E-03	6.500E-05	3.030E-03	2.357E-05	2.577E-03
8.775E-01	7.129E-05	2.084E-03	5.559E-05	2.996E-03	1.570E-05	2.535E-03
8.785E-01	5.486E-05	2.069E-03	4.662E-05	2.961E-03	8.249E-06	2.493E-03
8.795E-01	3.925E-05	2.053E-03	3.806E-05	2.926E-03	1.191E-06	2.451E-03
8.805E-01	2.442E-05	2.037E-03	2.991E-05	2.891E-03	-5.496E-06	2.410E-03
8.815E-01	1.031E-05	2.020E-03	2.215E-05	2.855E-03	-1.184E-05	2.368E-03
8.825E-01	-3.105E-06	2.003E-03	1.475E-05	2.820E-03	-1.786E-05	2.327E-03
8.835E-01	-1.587E-05	1.985E-03	7.707E-06	2.784E-03	-2.358E-05	2.287E-03
8.845E-01	-2.803E-05	1.967E-03	9.940E-07	2.748E-03	-2.902E-05	2.247E-03
8.855E-01	-3.962E-05	1.948E-03	-5.402E-06	2.712E-03	-3.422E-05	2.207E-03
8.865E-01	-5.068E-05	1.929E-03	-1.150E-05	2.677E-03	-3.918E-05	2.167E-03
8.875E-01	-6.125E-05	1.909E-03	-1.731E-05	2.641E-03	-4.393E-05	2.128E-03
8.885E-01	-7.137E-05	1.890E-03	-2.286E-05	2.605E-03	-4.851E-05	2.090E-03
8.895E-01	-8.108E-05	1.870E-03	-2.817E-05	2.569E-03	-5.291E-05	2.051E-03
8.905E-01	-9.027E-05	1.850E-03	-3.315E-05	2.533E-03	-5.711E-05	2.013E-03
8.915E-01	-9.855E-05	1.828E-03	-3.763E-05	2.496E-03	-6.092E-05	1.975E-03
8.925E-01	-1.060E-04	1.806E-03	-4.161E-05	2.459E-03	-6.436E-05	1.938E-03
8.935E-01	-1.126E-04	1.783E-03	-4.514E-05	2.422E-03	-6.744E-05	1.900E-03
8.945E-01	-1.185E-04	1.759E-03	-4.826E-05	2.384E-03	-7.019E-05	1.862E-03
8.955E-01	-1.237E-04	1.735E-03	-5.101E-05	2.346E-03	-7.265E-05	1.825E-03
8.965E-01	-1.282E-04	1.710E-03	-5.341E-05	2.308E-03	-7.483E-05	1.788E-03
8.975E-01	-1.323E-04	1.685E-03	-5.552E-05	2.270E-03	-7.676E-05	1.751E-03
8.985E-01	-1.358E-04	1.660E-03	-5.736E-05	2.232E-03	-7.846E-05	1.714E-03
8.995E-01	-1.389E-04	1.634E-03	-5.897E-05	2.194E-03	-7.995E-05	1.678E-03
9.005E-01	-1.417E-04	1.608E-03	-6.040E-05	2.156E-03	-8.127E-05	1.642E-03
9.015E-01	-1.441E-04	1.583E-03	-6.167E-05	2.118E-03	-8.243E-05	1.606E-03
9.025E-01	-1.463E-04	1.557E-03	-6.283E-05	2.080E-03	-8.347E-05	1.571E-03
9.035E-01	-1.483E-04	1.532E-03	-6.390E-05	2.043E-03	-8.439E-05	1.536E-03
9.045E-01	-1.502E-04	1.506E-03	-6.493E-05	2.006E-03	-8.523E-05	1.501E-03
9.055E-01	-1.520E-04	1.481E-03	-6.594E-05	1.969E-03	-8.601E-05	1.468E-03
9.065E-01	-1.537E-04	1.457E-03	-6.699E-05	1.933E-03	-8.675E-05	1.434E-03
9.075E-01	-1.556E-04	1.433E-03	-6.809E-05	1.897E-03	-8.747E-05	1.401E-03
9.085E-01	-1.575E-04	1.409E-03	-6.927E-05	1.862E-03	-8.820E-05	1.369E-03
9.095E-01	-1.592E-04	1.386E-03	-7.037E-05	1.828E-03	-8.879E-05	1.338E-03
9.105E-01	-1.606E-04	1.362E-03	-7.134E-05	1.793E-03	-8.921E-05	1.306E-03
9.115E-01	-1.617E-04	1.339E-03	-7.218E-05	1.758E-03	-8.949E-05	1.275E-03
9.125E-01	-1.625E-04	1.315E-03	-7.290E-05	1.724E-03	-8.961E-05	1.245E-03
9.135E-01	-1.631E-04	1.292E-03	-7.351E-05	1.690E-03	-8.961E-05	1.214E-03
9.145E-01	-1.635E-04	1.268E-03	-7.402E-05	1.656E-03	-8.947E-05	1.185E-03
9.155E-01	-1.637E-04	1.244E-03	-7.443E-05	1.622E-03	-8.923E-05	1.155E-03
9.165E-01	-1.636E-04	1.221E-03	-7.476E-05	1.588E-03	-8.888E-05	1.126E-03
9.175E-01	-1.634E-04	1.197E-03	-7.500E-05	1.555E-03	-8.843E-05	1.097E-03
9.185E-01	-1.631E-04	1.174E-03	-7.517E-05	1.522E-03	-8.789E-05	1.069E-03
9.195E-01	-1.626E-04	1.151E-03	-7.527E-05	1.489E-03	-8.729E-05	1.041E-03
9.205E-01	-1.619E-04	1.128E-03	-7.531E-05	1.456E-03	-8.661E-05	1.013E-03
9.215E-01	-1.612E-04	1.105E-03	-7.530E-05	1.424E-03	-8.588E-05	9.863E-04
9.225E-01	-1.603E-04	1.082E-03	-7.524E-05	1.392E-03	-8.509E-05	9.595E-04
9.235E-01	-1.594E-04	1.060E-03	-7.514E-05	1.360E-03	-8.427E-05	9.332E-04
9.245E-01	-1.584E-04	1.037E-03	-7.501E-05	1.329E-03	-8.342E-05	9.073E-04
9.255E-01	-1.574E-04	1.015E-03	-7.485E-05	1.298E-03	-8.255E-05	8.818E-04
9.265E-01	-1.564E-04	9.933E-04	-7.468E-05	1.268E-03	-8.167E-05	8.568E-04
9.275E-01	-1.552E-04	9.715E-04	-7.446E-05	1.237E-03	-8.074E-05	8.322E-04
9.285E-01	-1.539E-04	9.497E-04	-7.417E-05	1.207E-03	-7.969E-05	8.079E-04
9.295E-01	-1.524E-04	9.279E-04	-7.382E-05	1.177E-03	-7.855E-05	7.839E-04
9.305E-01	-1.507E-04	9.061E-04	-7.340E-05	1.147E-03	-7.732E-05	7.603E-04
9.315E-01	-1.489E-04	8.844E-04	-7.292E-05	1.118E-03	-7.601E-05	7.370E-04
9.325E-01	-1.470E-04	8.627E-04	-7.239E-05	1.089E-03	-7.464E-05	7.140E-04
9.335E-01	-1.450E-04	8.411E-04	-7.180E-05	1.059E-03	-7.320E-05	6.915E-04
9.345E-01	-1.429E-04	8.196E-04	-7.116E-05	1.031E-03	-7.172E-05	6.693E-04
9.355E-01	-1.407E-04	7.983E-04	-7.047E-05	1.002E-03	-7.020E-05	6.474E-04
9.365E-01	-1.384E-04	7.771E-04	-6.974E-05	9.738E-04	-6.864E-05	6.260E-04
9.375E-01	-1.360E-04	7.562E-04	-6.898E-05	9.460E-04	-6.707E-05	6.049E-04
9.385E-01	-1.337E-04	7.354E-04	-6.817E-05	9.185E-04	-6.549E-05	5.843E-04
9.395E-01	-1.312E-04	7.150E-04	-6.733E-05	8.915E-04	-6.390E-05	5.640E-04
9.405E-01	-1.288E-04	6.948E-04	-6.646E-05	8.648E-04	-6.232E-05	5.442E-04
9.415E-01	-1.263E-04	6.750E-04	-6.556E-05	8.386E-04	-6.076E-05	5.249E-04
9.425E-01	-1.239E-04	6.555E-04	-6.464E-05	8.129E-04	-5.922E-05	5.059E-04
9.435E-01	-1.214E-04	6.363E-04	-6.370E-05	7.877E-04	-5.772E-05	4.874E-04
9.445E-01	-1.190E-04	6.176E-04	-6.274E-05	7.630E-04	-5.626E-05	4.694E-04
9.455E-01	-1.166E-04	5.992E-04	-6.176E-05	7.389E-04	-5.484E-05	4.519E-04
9.465E-01	-1.141E-04	5.810E-04	-6.073E-05	7.151E-04	-5.341E-05	4.348E-04
9.475E-01	-1.116E-04	5.631E-04	-5.964E-05	6.917E-04	-5.196E-05	4.181E-04
9.485E-01	-1.090E-04	5.453E-04	-5.851E-05	6.686E-04	-5.051E-05	4.019E-04
9.495E-01	-1.064E-04	5.278E-04	-5.733E-05	6.459E-04	-4.904E-05	3.860E-04
9.505E-01	-1.037E-04	5.105E-04	-5.612E-05	6.236E-04	-4.757E-05	3.706E-04
9.515E-01	-1.010E-04	4.934E-04	-5.487E-05	6.017E-04	-4.610E-05	3.556E-04
9.525E-01	-9.823E-05	4.766E-04	-5.359E-05	5.801E-04	-4.464E-05	3.409E-04
9.535E-01	-9.546E-05	4.600E-04	-5.229E-05	5.590E-04	-4.317E-05	3.266E-04
9.545E-01	-9.268E-05	4.436E-04	-5.097E-05	5.382E-04	-4.172E-05	3.128E-04
9.555E-01	-8.990E-05	4.276E-04	-4.962E-05	5.178E-04	-4.027E-05	2.992E-04
9.565E-01	-8.711E-05	4.117E-04	-4.827E-05	4.978E-04	-3.884E-05	2.861E-04
9.575E-01	-8.433E-05	3.962E-04	-4.690E-05	4.782E-04	-3.743E-05	2.733E-04
9.585E-01	-8.157E-05	3.809E-04	-4.554E-05	4.589E-04	-3.604E-05	2.608E-04
9.595E-01	-7.883E-05	3.659E-04	-4.417E-05	4.401E-04	-3.467E-05	2.487E-04
9.605E-01	-7.612E-05	3.512E-04	-4.280E-05	4.217E-04	-3.332E-05	2.369E-04
9.615E-01	-7.345E-05	3.368E-04	-4.144E-05	4.037E-04	-3.201E-05	2.255E-04
9.625E-01	-7.082E-05	3.228E-04	-4.010E-05	3.861E-04	-3.072E-05	2.144E-04
9.635E-01	-6.824E-05	3.090E-04	-3.876E-05	3.690E-04	-2.947E-05	2.036E-04
9.645E-01	-6.564E-05	2.955E-04	-3.740E-05	3.522E-04	-2.824E-05	1.932E-04
9.655E-01	-6.302E-05	2.822E-04	-3.600E-05	3.358E-04	-2.702E-05	1.833E-04
9.665E-01	-6.038E-05	2.691E-04	-3.457E-05	3.197E-04	-2.581E-05	1.737E-04
9.675E-01	-5.772E-05	2.562E-04	-3.311E-05	3.040E-04	-2.461E-05	1.646E-04
9.685E-01	-5.506E-05	2.436E-04	-3.163E-05	2.887E-04	-2.343E-05	1.557E-04
9.695E-01	-5.240E-05	2.312E-04	-3.014E-05	2.738E-04	-2.226E-05	1.473E-04
9.705E-01	-4.976E-05	2.190E-04	-2.865E-05	2.592E-04	-2.111E-05	1.392E-04
9.715E-01	-4.714E-05	2.071E-04	-2.715E-05	2.450E-04	-1.999E-05	1.313E-04
9.725E-01	-4.455E-05	1.955E-04	-2.567E-05	2.312E-04	-1.888E-05	1.238E-04
9.735E-01	-4.200E-05	1.841E-04	-2.420E-05	2.177E-04	-1.780E-05	1.165E-04
9.745E-01	-3.950E-05	1.731E-04	-2.275E-05	2.046E-04	-1.675E-05	1.095E-04
9.755E-01	-3.705E-05	1.623E-04	-2.133E-05	1.919E-04	-1.572E-05	1.028E-04
9.765E-01	-3.467E-05	1.519E-04	-1.995E-05	1.796E-04	-1.472E-05	9.624E-05
9.775E-01	-3.236E-05	1.418E-04	-1.861E-05	1.677E-04	-1.375E-05	8.991E-05
9.785E-01	-3.013E-05	1.320E-04	-1.732E-05	1.561E-04	-1.282E-05	8.377E-05
9.795E-01	-2.799E-05	1.226E-04	-1.608E-05	1.450E-04	-1.191E-05	7.780E-05
9.805E-01	-2.595E-05	1.135E-04	-1.490E-05	1.342E-04	-1.104E-05	7.199E-05
9.815E-01	-2.401E-05	1.048E-04	-1.380E-05	1.238E-04	-1.021E-05	6.632E-05
9.825E-01	-2.219E-05	9.657E-05	-1.276E-05	1.140E-04	-9.425E-06	6.089E-05
9.835E-01	-2.048E-05	8.890E-05	-1.179E-05	1.049E-04	-8.690E-06	5.587E-05
9.845E-01	-1.888E-05	8.175E-05	-1.088E-05	9.634E-05	-8.002E-06	5.123E-05
9.855E-01	-1.737E-05	7.506E-05	-1.001E-05	8.841E-05	-7.357E-06	4.692E-05
9.865E-01	-1.595E-05	6.880E-05	-9.201E-06	8.098E-05	-6.750E-06	4.291E-05
9.875E-01	-1.461E-05	6.290E-05	-8.429E-06	7.400E-05	-6.177E-06	3.916E-05
9.885E-01	-1.333E-05	5.732E-05	-7.693E-06	6.742E-05	-5.632E-06	3.564E-05
9.895E-01	-1.210E-05	5.201E-05	-6.986E-06	6.115E-05	-5.112E-06	3.230E-05
9.905E-01	-1.092E-05	4.691E-05	-6.304E-06	5.516E-05	-4.612E-06	2.913E-05
9.915E-01	-9.769E-06	4.198E-05	-5.642E-06	4.936E-05	-4.128E-06	2.607E-05
9.925E-01	-8.646E-06	3.717E-05	-4.992E-06	4.371E-05	-3.654E-06	2.310E-05
9.935E-01	-7.537E-06	3.243E-05	-4.350E-06	3.815E-05	-3.186E-06	2.018E-05
9.945E-01	-6.432E-06	2.772E-05	-3.711E-06	3.261E-05	-2.721E-06	1.727E-05
9.955E-01	-5.322E-06	2.297E-05	-3.069E-06	2.704E-05	-2.253E-06	1.434E-05
9.965E-01	-4.197E-06	1.815E-05	-2.419E-06	2.138E-05	-1.778E-06	1.136E-05
9.975E-01	-3.047E-06	1.321E-05	-1.755E-06	1.557E-05	-1.292E-06	8.286E-06
9.985E-01	-1.862E-06	8.093E-06	-1.072E-06	9.548E-06	-7.906E-07	5.093E-06
9.995E-01	-6.337E-07	2.762E-06	-3.644E-07	3.261E-06	-2.694E-07	1.744E-06
