NNPDF30_nnlo_as_0118	 3.2
x	 x*uv	 dx*uv	 x*dv	 dx*dv	 x*(uv-dv)	 dx*(uv-dv)
8.475E-01	3.301E-03	2.630E-03	1.320E-03	4.984E-03	1.981E-03	5.630E-03
8.485E-01	3.217E-03	2.622E-03	1.287E-03	4.938E-03	1.930E-03	5.580E-03
8.495E-01	3.134E-03	2.613E-03	1.254E-03	4.891E-03	1.881E-03	5.529E-03
8.505E-01	3.054E-03	2.604E-03	1.222E-03	4.844E-03	1.832E-03	5.477E-03
8.515E-01	2.975E-03	2.595E-03	1.190E-03	4.796E-03	1.785E-03	5.425E-03
8.525E-01	2.898E-03	2.585E-03	1.159E-03	4.749E-03	1.739E-03	5.372E-03
8.535E-01	2.823E-03	2.575E-03	1.129E-03	4.700E-03	1.694E-03	5.320E-03
8.545E-01	2.751E-03	2.564E-03	1.100E-03	4.651E-03	1.650E-03	5.265E-03
8.555E-01	2.681E-03	2.553E-03	1.072E-03	4.601E-03	1.609E-03	5.210E-03
8.565E-01	2.614E-03	2.540E-03	1.044E-03	4.550E-03	1.569E-03	5.153E-03
8.575E-01	2.549E-03	2.528E-03	1.018E-03	4.498E-03	1.531E-03	5.095E-03
8.585E-01	2.487E-03	2.514E-03	9.920E-04	4.445E-03	1.495E-03	5.036E-03
8.595E-01	2.426E-03	2.501E-03	9.668E-04	4.392E-03	1.460E-03	4.977E-03
8.605E-01	2.368E-03	2.487E-03	9.424E-04	4.339E-03	1.425E-03	4.917E-03
8.615E-01	2.311E-03	2.474E-03	9.187E-04	4.285E-03	1.393E-03	4.857E-03
8.625E-01	2.256E-03	2.461E-03	8.956E-04	4.232E-03	1.361E-03	4.797E-03
8.635E-01	2.203E-03	2.447E-03	8.731E-04	4.179E-03	1.330E-03	4.736E-03
8.645E-01	2.151E-03	2.435E-03	8.512E-04	4.126E-03	1.299E-03	4.676E-03
8.655E-01	2.100E-03	2.422E-03	8.299E-04	4.074E-03	1.270E-03	4.616E-03
8.665E-01	2.050E-03	2.410E-03	8.090E-04	4.022E-03	1.241E-03	4.557E-03
8.675E-01	2.001E-03	2.398E-03	7.886E-04	3.971E-03	1.212E-03	4.498E-03
8.685E-01	1.952E-03	2.386E-03	7.686E-04	3.920E-03	1.184E-03	4.440E-03
8.695E-01	1.905E-03	2.375E-03	7.490E-04	3.870E-03	1.156E-03	4.382E-03
8.705E-01	1.857E-03	2.364E-03	7.298E-04	3.822E-03	1.127E-03	4.326E-03
8.715E-01	1.810E-03	2.354E-03	7.109E-04	3.774E-03	1.099E-03	4.270E-03
8.725E-01	1.764E-03	2.343E-03	6.926E-04	3.726E-03	1.072E-03	4.214E-03
8.735E-01	1.719E-03	2.333E-03	6.748E-04	3.679E-03	1.045E-03	4.159E-03
8.745E-01	1.676E-03	2.323E-03	6.575E-04	3.633E-03	1.018E-03	4.104E-03
8.755E-01	1.633E-03	2.312E-03	6.409E-04	3.586E-03	9.923E-04	4.048E-03
8.765E-01	1.592E-03	2.302E-03	6.247E-04	3.540E-03	9.672E-04	3.993E-03
8.775E-01	1.552E-03	2.291E-03	6.091E-04	3.494E-03	9.426E-04	3.938E-03
8.785E-01	1.513E-03	2.281E-03	5.940E-04	3.448E-03	9.185E-04	3.883E-03
8.795E-01	1.474E-03	2.270E-03	5.794E-04	3.402E-03	8.950E-04	3.828E-03
8.805E-01	1.437E-03	2.260E-03	5.652E-04	3.358E-03	8.720E-04	3.773E-03
8.815E-01	1.401E-03	2.249E-03	5.515E-04	3.313E-03	8.494E-04	3.719E-03
8.825E-01	1.365E-03	2.238E-03	5.382E-04	3.269E-03	8.273E-04	3.664E-03
8.835E-01	1.331E-03	2.228E-03	5.253E-04	3.225E-03	8.056E-04	3.610E-03
8.845E-01	1.297E-03	2.217E-03	5.128E-04	3.182E-03	7.843E-04	3.556E-03
8.855E-01	1.264E-03	2.206E-03	5.007E-04	3.139E-03	7.633E-04	3.503E-03
8.865E-01	1.232E-03	2.196E-03	4.889E-04	3.097E-03	7.427E-04	3.450E-03
8.875E-01	1.200E-03	2.185E-03	4.775E-04	3.055E-03	7.224E-04	3.397E-03
8.885E-01	1.169E-03	2.174E-03	4.664E-04	3.014E-03	7.024E-04	3.344E-03
8.895E-01	1.138E-03	2.163E-03	4.556E-04	2.973E-03	6.826E-04	3.292E-03
8.905E-01	1.108E-03	2.152E-03	4.451E-04	2.933E-03	6.631E-04	3.240E-03
8.915E-01	1.079E-03	2.141E-03	4.353E-04	2.893E-03	6.441E-04	3.188E-03
8.925E-01	1.051E-03	2.129E-03	4.260E-04	2.853E-03	6.254E-04	3.136E-03
8.935E-01	1.024E-03	2.118E-03	4.173E-04	2.813E-03	6.072E-04	3.083E-03
8.945E-01	9.984E-04	2.106E-03	4.090E-04	2.774E-03	5.894E-04	3.031E-03
8.955E-01	9.731E-04	2.094E-03	4.012E-04	2.735E-03	5.719E-04	2.979E-03
8.965E-01	9.486E-04	2.082E-03	3.937E-04	2.696E-03	5.549E-04	2.927E-03
8.975E-01	9.249E-04	2.071E-03	3.866E-04	2.658E-03	5.382E-04	2.875E-03
8.985E-01	9.018E-04	2.059E-03	3.799E-04	2.621E-03	5.219E-04	2.823E-03
8.995E-01	8.793E-04	2.046E-03	3.734E-04	2.584E-03	5.059E-04	2.772E-03
9.005E-01	8.574E-04	2.034E-03	3.671E-04	2.547E-03	4.903E-04	2.722E-03
9.015E-01	8.361E-04	2.022E-03	3.610E-04	2.512E-03	4.750E-04	2.672E-03
9.025E-01	8.152E-04	2.010E-03	3.551E-04	2.476E-03	4.600E-04	2.622E-03
9.035E-01	7.947E-04	1.997E-03	3.494E-04	2.442E-03	4.454E-04	2.574E-03
9.045E-01	7.747E-04	1.985E-03	3.437E-04	2.408E-03	4.310E-04	2.525E-03
9.055E-01	7.550E-04	1.972E-03	3.380E-04	2.374E-03	4.169E-04	2.478E-03
9.065E-01	7.355E-04	1.959E-03	3.324E-04	2.342E-03	4.031E-04	2.431E-03
9.075E-01	7.163E-04	1.946E-03	3.267E-04	2.309E-03	3.896E-04	2.385E-03
9.085E-01	6.973E-04	1.932E-03	3.210E-04	2.277E-03	3.764E-04	2.340E-03
9.095E-01	6.788E-04	1.918E-03	3.154E-04	2.246E-03	3.635E-04	2.295E-03
9.105E-01	6.609E-04	1.904E-03	3.100E-04	2.215E-03	3.509E-04	2.251E-03
9.115E-01	6.435E-04	1.889E-03	3.048E-04	2.184E-03	3.387E-04	2.207E-03
9.125E-01	6.266E-04	1.874E-03	2.997E-04	2.153E-03	3.269E-04	2.163E-03
9.135E-01	6.102E-04	1.858E-03	2.949E-04	2.123E-03	3.153E-04	2.119E-03
9.145E-01	5.942E-04	1.842E-03	2.901E-04	2.093E-03	3.041E-04	2.076E-03
9.155E-01	5.787E-04	1.826E-03	2.855E-04	2.063E-03	2.932E-04	2.034E-03
9.165E-01	5.636E-04	1.810E-03	2.811E-04	2.034E-03	2.826E-04	1.992E-03
9.175E-01	5.489E-04	1.793E-03	2.767E-04	2.005E-03	2.723E-04	1.950E-03
9.185E-01	5.346E-04	1.776E-03	2.724E-04	1.976E-03	2.622E-04	1.908E-03
9.195E-01	5.207E-04	1.758E-03	2.682E-04	1.947E-03	2.524E-04	1.867E-03
9.205E-01	5.070E-04	1.741E-03	2.641E-04	1.918E-03	2.429E-04	1.827E-03
9.215E-01	4.937E-04	1.722E-03	2.601E-04	1.890E-03	2.336E-04	1.787E-03
9.225E-01	4.806E-04	1.704E-03	2.561E-04	1.862E-03	2.245E-04	1.747E-03
9.235E-01	4.678E-04	1.685E-03	2.521E-04	1.834E-03	2.157E-04	1.707E-03
9.245E-01	4.553E-04	1.667E-03	2.482E-04	1.806E-03	2.071E-04	1.668E-03
9.255E-01	4.430E-04	1.647E-03	2.443E-04	1.778E-03	1.987E-04	1.630E-03
9.265E-01	4.308E-04	1.628E-03	2.404E-04	1.751E-03	1.904E-04	1.592E-03
9.275E-01	4.190E-04	1.608E-03	2.365E-04	1.724E-03	1.825E-04	1.554E-03
9.285E-01	4.076E-04	1.587E-03	2.328E-04	1.696E-03	1.748E-04	1.516E-03
9.295E-01	3.966E-04	1.565E-03	2.292E-04	1.668E-03	1.675E-04	1.478E-03
9.305E-01	3.860E-04	1.543E-03	2.257E-04	1.640E-03	1.604E-04	1.440E-03
9.315E-01	3.758E-04	1.520E-03	2.222E-04	1.612E-03	1.536E-04	1.402E-03
9.325E-01	3.659E-04	1.497E-03	2.189E-04	1.584E-03	1.470E-04	1.365E-03
9.335E-01	3.563E-04	1.474E-03	2.156E-04	1.556E-03	1.407E-04	1.328E-03
9.345E-01	3.470E-04	1.450E-03	2.123E-04	1.528E-03	1.347E-04	1.290E-03
9.355E-01	3.379E-04	1.426E-03	2.091E-04	1.500E-03	1.288E-04	1.254E-03
9.365E-01	3.291E-04	1.402E-03	2.059E-04	1.472E-03	1.231E-04	1.217E-03
9.375E-01	3.204E-04	1.378E-03	2.028E-04	1.445E-03	1.177E-04	1.182E-03
9.385E-01	3.120E-04	1.354E-03	1.996E-04	1.418E-03	1.124E-04	1.146E-03
9.395E-01	3.037E-04	1.330E-03	1.965E-04	1.391E-03	1.072E-04	1.111E-03
9.405E-01	2.955E-04	1.306E-03	1.933E-04	1.364E-03	1.022E-04	1.077E-03
9.415E-01	2.875E-04	1.283E-03	1.901E-04	1.337E-03	9.738E-05	1.044E-03
9.425E-01	2.795E-04	1.260E-03	1.868E-04	1.311E-03	9.264E-05	1.011E-03
9.435E-01	2.716E-04	1.237E-03	1.836E-04	1.285E-03	8.801E-05	9.790E-04
9.445E-01	2.637E-04	1.214E-03	1.802E-04	1.260E-03	8.347E-05	9.479E-04
9.455E-01	2.558E-04	1.191E-03	1.768E-04	1.235E-03	7.904E-05	9.176E-04
9.465E-01	2.482E-04	1.169E-03	1.734E-04	1.209E-03	7.479E-05	8.878E-04
9.475E-01	2.407E-04	1.146E-03	1.700E-04	1.184E-03	7.073E-05	8.585E-04
9.485E-01	2.334E-04	1.123E-03	1.665E-04	1.159E-03	6.685E-05	8.297E-04
9.495E-01	2.263E-04	1.099E-03	1.631E-04	1.133E-03	6.314E-05	8.013E-04
9.505E-01	2.193E-04	1.076E-03	1.597E-04	1.108E-03	5.959E-05	7.734E-04
9.515E-01	2.125E-04	1.052E-03	1.563E-04	1.083E-03	5.621E-05	7.461E-04
9.525E-01	2.058E-04	1.029E-03	1.528E-04	1.057E-03	5.297E-05	7.193E-04
9.535E-01	1.992E-04	1.005E-03	1.494E-04	1.032E-03	4.988E-05	6.930E-04
9.545E-01	1.928E-04	9.810E-04	1.459E-04	1.006E-03	4.692E-05	6.672E-04
9.555E-01	1.865E-04	9.571E-04	1.424E-04	9.811E-04	4.409E-05	6.420E-04
9.565E-01	1.803E-04	9.332E-04	1.389E-04	9.558E-04	4.139E-05	6.174E-04
9.575E-01	1.742E-04	9.092E-04	1.354E-04	9.306E-04	3.880E-05	5.933E-04
9.585E-01	1.682E-04	8.852E-04	1.319E-04	9.054E-04	3.631E-05	5.699E-04
9.595E-01	1.622E-04	8.613E-04	1.283E-04	8.803E-04	3.393E-05	5.470E-04
9.605E-01	1.564E-04	8.374E-04	1.248E-04	8.552E-04	3.164E-05	5.247E-04
9.615E-01	1.506E-04	8.136E-04	1.212E-04	8.303E-04	2.943E-05	5.030E-04
9.625E-01	1.449E-04	7.898E-04	1.175E-04	8.055E-04	2.731E-05	4.819E-04
9.635E-01	1.392E-04	7.660E-04	1.139E-04	7.808E-04	2.526E-05	4.614E-04
9.645E-01	1.335E-04	7.418E-04	1.102E-04	7.556E-04	2.336E-05	4.415E-04
9.655E-01	1.280E-04	7.170E-04	1.064E-04	7.299E-04	2.163E-05	4.222E-04
9.665E-01	1.225E-04	6.915E-04	1.025E-04	7.037E-04	2.005E-05	4.035E-04
9.675E-01	1.171E-04	6.656E-04	9.852E-05	6.770E-04	1.861E-05	3.852E-04
9.685E-01	1.118E-04	6.393E-04	9.453E-05	6.500E-04	1.730E-05	3.675E-04
9.695E-01	1.066E-04	6.127E-04	9.050E-05	6.228E-04	1.611E-05	3.502E-04
9.705E-01	1.015E-04	5.860E-04	8.646E-05	5.955E-04	1.503E-05	3.333E-04
9.715E-01	9.646E-05	5.592E-04	8.242E-05	5.681E-04	1.404E-05	3.169E-04
9.725E-01	9.153E-05	5.324E-04	7.840E-05	5.408E-04	1.313E-05	3.009E-04
9.735E-01	8.670E-05	5.057E-04	7.441E-05	5.136E-04	1.230E-05	2.853E-04
9.745E-01	8.198E-05	4.793E-04	7.046E-05	4.868E-04	1.152E-05	2.701E-04
9.755E-01	7.737E-05	4.533E-04	6.657E-05	4.603E-04	1.079E-05	2.553E-04
9.765E-01	7.286E-05	4.278E-04	6.276E-05	4.343E-04	1.010E-05	2.408E-04
9.775E-01	6.848E-05	4.028E-04	5.904E-05	4.089E-04	9.435E-06	2.267E-04
9.785E-01	6.421E-05	3.785E-04	5.543E-05	3.842E-04	8.782E-06	2.129E-04
9.795E-01	6.006E-05	3.550E-04	5.193E-05	3.603E-04	8.132E-06	1.995E-04
9.805E-01	5.603E-05	3.324E-04	4.856E-05	3.373E-04	7.472E-06	1.863E-04
9.815E-01	5.214E-05	3.107E-04	4.534E-05	3.153E-04	6.793E-06	1.735E-04
9.825E-01	4.840E-05	2.901E-04	4.228E-05	2.943E-04	6.122E-06	1.612E-04
9.835E-01	4.487E-05	2.703E-04	3.935E-05	2.741E-04	5.519E-06	1.494E-04
9.845E-01	4.152E-05	2.513E-04	3.654E-05	2.548E-04	4.977E-06	1.383E-04
9.855E-01	3.834E-05	2.330E-04	3.385E-05	2.362E-04	4.491E-06	1.278E-04
9.865E-01	3.530E-05	2.153E-04	3.125E-05	2.182E-04	4.053E-06	1.177E-04
9.875E-01	3.240E-05	1.982E-04	2.874E-05	2.008E-04	3.660E-06	1.081E-04
9.885E-01	2.961E-05	1.815E-04	2.630E-05	1.839E-04	3.304E-06	9.876E-05
9.895E-01	2.691E-05	1.652E-04	2.393E-05	1.673E-04	2.979E-06	8.979E-05
9.905E-01	2.430E-05	1.492E-04	2.162E-05	1.511E-04	2.680E-06	8.106E-05
9.915E-01	2.174E-05	1.335E-04	1.934E-05	1.352E-04	2.400E-06	7.252E-05
9.925E-01	1.922E-05	1.179E-04	1.709E-05	1.195E-04	2.134E-06	6.413E-05
9.935E-01	1.673E-05	1.025E-04	1.486E-05	1.038E-04	1.877E-06	5.582E-05
9.945E-01	1.425E-05	8.708E-05	1.263E-05	8.824E-05	1.621E-06	4.753E-05
9.955E-01	1.176E-05	7.165E-05	1.040E-05	7.262E-05	1.362E-06	3.922E-05
9.965E-01	9.249E-06	5.613E-05	8.155E-06	5.689E-05	1.094E-06	3.082E-05
9.975E-01	6.691E-06	4.043E-05	5.880E-06	4.099E-05	8.103E-07	2.229E-05
9.985E-01	4.074E-06	2.450E-05	3.567E-06	2.484E-05	5.065E-07	1.357E-05
9.995E-01	1.380E-06	8.256E-06	1.204E-06	8.375E-06	1.765E-07	4.595E-06
